599,SB 85 EP,Scania K280UB,YS2K4X20001873093,Custom 'CB80',9128,May-11,B45DW,Admet,Edinburgh North
757,WJP 356,MAN NL202 CNG,6ABA090098AX00979,ABM '160',5787,Jan-00,B37DW,Admet,Morphettville
761,WKL 244,MAN NL202 CNG,6ABA090109AX00990,ABM '160',5798,May-00,B37DW,Admet,Morphettville
762,WKH 673,MAN NL202 CNG,6ABA090110AX00991,ABM '160',5799,May-00,B37DW,Admet,Morphettville
763,WKM 996,MAN NL202 CNG,6ABA090111AX00998,ABM '160',5800,2000,B37DW,Admet,Morphettville
764,WKN 473,MAN NL202 CNG,6ABA090112AX00993,ABM '160',5801,Jun-00,B37DW,Admet,Morphettville
765,WKN 472,MAN NL202 CNG,6ABA090113AX00994,ABM '160',5802,Jun-00,B37DW,Admet,Morphettville
766,WKW 319,MAN NL202 CNG,6ABA090114AX00995,ABM '160',5803,Jun-00,B37DW,Admet,Morphettville
768,WKP 628,MAN NL202 CNG,6ABA090116AX01051,ABM '160',5805,Jun-00,B37DW,Admet,Morphettville
769,WOM 370,MAN NL232 CNG,6ABA090145AX01093,ABM 'CB62A',5834,Jun-01,B43DW,Admet,Morphettville
770,WOM 371,MAN NL232 CNG,6ABA090146AX01094,ABM 'CB62A',5835,Jun-01,B43DW,Admet,Morphettville
771,WOS 999,MAN NL232 CNG,6ABA090147AX01095,ABM 'CB62A',5836,Jul-01,B43DW,Admet,Morphettville
772,WOS 655,MAN NL232 CNG,6ABA090148AX01096,ABM 'CB62A',5837,Jul-01,B43DW,Admet,Morphettville
773,WOS 656,MAN NL232 CNG,6ABA090149AX01097,ABM 'CB62A',5838,Jul-01,B43DW,Admet,Morphettville
775,WOS 658,MAN NL232 CNG,6ABA090151AX01099,ABM 'CB62A',5840,Jul-01,B43DW,Admet,Morphettville
776,WOS 921,MAN NL232 CNG,6ABA090152AX01100,ABM 'CB62A',5841,Jul-01,B43DW,Admet,Morphettville
777,WOS 922,MAN NL232 CNG,6ABA090153AX01101,ABM 'CB62A',5842,Jul-01,B43DW,Admet,Morphettville
778,WOS 923,MAN NL232 CNG,6ABA090154AX01102,ABM 'CB62A',5843,Jul-01,B43DW,Admet,Morphettville
779,WOS 924,MAN NL232 CNG,6ABA090155AX01103,ABM 'CB62A',5844,Aug-01,B43DW,Admet,Morphettville
780,WOT 131,MAN NL232 CNG,6ABA090156AX01104,ABM 'CB62A',5845,Jul-01,B43DW,Admet,Morphettville
781,WOT 132,MAN NL232 CNG,6ABA090157AX01105,ABM 'CB62A',5846,Jul-01,B43DW,Admet,Morphettville
782,WPA 216,MAN NL232 CNG,6ABA090158AX01106,ABM 'CB62A',5847,Aug-01,B43DW,Admet,Morphettville
783,WPA 215,MAN NL232 CNG,6ABA090159AX01107,ABM 'CB62A',5848,Aug-01,B43DW,Admet,Morphettville
784,WPA 223,MAN NL232 CNG,6ABA090160AX01108,ABM 'CB62A',5849,Aug-01,B43DW,Admet,Morphettville
786,WPA 218,MAN NL232 CNG,6ABA090162AX01110,ABM 'CB62A',5851,Aug-01,B43DW,Admet,Morphettville
787,WPA 217,MAN NL232 CNG,6ABA090163AX01111,ABM 'CB62A',5852,Aug-01,B43DW,Admet,Morphettville
788,WPD 018,MAN NL232 CNG,6ABA090164AX01112,ABM 'CB62A',5853,Aug-01,B43DW,Admet,Morphettville
789,WPD 019,MAN NL232 CNG,6ABA090165AX01113,ABM 'CB62A',5854,Aug-01,B43DW,Admet,Morphettville
790,WPE 856,MAN NL232 CNG,6ABA090166AX01114,ABM 'CB62A',5855,Aug-01,B43DW,Admet,Morphettville
791,WPE 854,MAN NL232 CNG,6ABA090167AX01115,ABM 'CB62A',5856,Sep-01,B43DW,Admet,Morphettville
803,SB 55 GS,Scania K360UA,YS2K6X20001881075,Custom 'CB80',945043,Apr-13,AB63TW,Admet v2,Mile End
805,SB 28 GP,Scania K360UA,YS2K6X20001882733,Custom 'CB80',945045,Apr-13,AB63TW,Admet v2,Edinburgh North
806,SB 41 GP,Scania K360UA O-Bahn,YS2K6X20001882748,Custom 'CB80',945046,Apr-13,AB65TW,Admet v2,St. Agnes
807,SB 69 GT,Scania K360UA O-Bahn,YS2K6X20001882761,Custom 'CB80',945047,Apr-13,AB63TW,Admet v2,St. Agnes
808,SB 37 GS,Scania K360UA O-Bahn,YS2K6X20001882852,Custom 'CB80',945048,May-13,AB63TW,Admet v2,St. Agnes
831,SB 50 EE,Scania K320UA,YS2K6X20001869944,Custom Coaches 'CB60 Evo II',PTA-067,Nov-10,AB59TW,Admet,Edinburgh North
832,SB 22 EF,Scania K320UA,YS2K6X20001869955,Custom Coaches 'CB60 Evo II',PTA-068,Nov-10,AB59TW,Admet,Edinburgh North
833,SB 24 EF,Scania K320UA,YS2K6X20001869978,Custom Coaches 'CB60 Evo II',PTA-069,Nov-10,AB59TW,Admet,Edinburgh North
834,SB 94 ED,Scania K320UA,YS2K6X20001869982,Custom Coaches 'CB60 Evo II',PTA-070,Nov-10,AB59TW,Admet,Edinburgh North
835,SB 23 EF,Scania K320UA,YS2K6X20001869970,Custom Coaches 'CB60 Evo II',PTA-071,Nov-10,AB59TW,Admet,Edinburgh North
836,SB 37 EG,Scania K320UA,YS2K6X20001869974,Custom Coaches 'CB60 Evo II',PTA-072,Nov-10,AB59TW,Admet,Edinburgh North
837,SB 82 FC,Scania K320UA,YS2K6X20001874852,Custom 'CB80',5009,Sep-11,AB65TW,Admet v2,Edinburgh North
838,SB 46 FC,Scania K320UA,YS2K6X20001874835,Custom 'CB80',5010,Sep-11,AB65TW,Admet v2,Edinburgh North
839,SB 97 FC,Scania K320UA,YS2K6X20001874814,Custom 'CB80',5011,Oct-11,AB65TW,Admet v2,Edinburgh North
840,SB 94 FF,Scania K320UA,YS2K6X20001874892,Custom 'CB80',5012,Oct-11,AB65TW,Admet v2,Edinburgh North
841,SB 79 FH,Scania K320UA,YS2K6X20001876017,Custom 'CB80',5018,Jan-12,AB65TW,Admet v2,Edinburgh North
842,SB 78 FH,Scania K320UA,YS2K6X20001876020,Custom 'CB80',5019,Jan-12,AB65TW,Admet v2,Edinburgh North
843,SB 86 FK,Scania K320UA,YS2K6X20001876025,Custom 'CB80',5020,Feb-12,AB65TW,Admet v2,Edinburgh North
844,SB 55 FN,Scania K320UA,YS2K6X20001876267,Custom 'CB80',5021,Feb-12,AB65TW,Admet v2,Edinburgh North
845,SB 20 FL,Scania K320UA,YS2K6X20001876271,Custom 'CB80',5022,Feb-12,AB65TW,Admet v2,Edinburgh North
846,SB 28 FN,Scania K320UA,YS2K6X20001876275,Custom 'CB80',5023,Mar-12,AB65TW,Admet v2,Edinburgh North
847,SB 40 FQ,Scania K320UA,YS2K6X20001876639,Custom 'CB80',5024,Mar-12,AB65TW,Admet v2,Edinburgh North
848,SB 11 FQ,Scania K320UA,YS2K6X20001876737,Custom 'CB80',5025,Mar-12,AB65TW,Admet v2,Edinburgh North
849,SB 08 FR,Scania K320UA,YS2K6X20001876744,Custom 'CB80',5026,Apr-12,AB65TW,Admet v2,Edinburgh North
850,SB 21 ET,Scania K320UA,YS2K6X20001873777,Custom 'CB80',945002,Jun-11,AB63TW,Admet v2,Edinburgh North
851,SB 93 FU,Scania K360UA,YS2K6X20001872817,Custom 'CB80',945031,Jun-12,AB63TW,Admet v2,Edinburgh North
852,SB 24 FZ,Scania K360UA,YS2K6X20001878481,Custom 'CB80',945032,Jul-12,AB63TW,Admet v2,Edinburgh North
853,SB 43 GB,Scania K360UA,YS2K6X20001878798,Custom 'CB80',945033,Sep-12,AB63TW,Admet v2,Edinburgh North
857,SB 73 GE,Scania K360UA,YS2K6X20001879520,Custom 'CB80',945037,Nov-12,AB63TW,Admet v2,Edinburgh North
901,XS 17CX,Hino Poncho HX,JHDHX9JLKXXX40063,Hino,-,2020,B18FW,Admet new,Edinburgh North
902,XS 18CX,Hino Poncho HX,JHDHX9JLKXXX40065,Hino,-,2020,B18FW,Admet New,Edinburgh North
903,XS 22DA,Hino Poncho HX,JHDHX9JLKXXX40064,Hino,-,2020,B18FW,Admet New,Edinburgh North
950,XCP 744,Scania L94UA,YS2L6X20001847168,Custom Coaches 'CB60 Combo',6010A,Aug-04,AB67TW,Admet,St. Agnes
951,XCP 743,Scania L94UA,YS2L6X20001847179,Custom Coaches 'CB60 Combo',6011A,Aug-04,AB67TW,Admet,St. Agnes
952,XCY 764,Scania L94UA,YS2L6X20001847329,Custom Coaches 'CB60 Combo',6012A,Oct-04,AB67TW,Admet,St. Agnes
953,XCY 949,Scania L94UA,YS2L6X20001847338,Custom Coaches 'CB60 Combo',6013A,Oct-04,AB67TW,Admet,St. Agnes
954,XDA 421,Scania L94UA,YS2L6X20001847532,Custom Coaches 'CB60 Combo',6014A,Oct-04,AB67TW,Admet,St. Agnes
955,XEB 095,Scania L94UA,YS2L6X20001848580,Custom Coaches 'CB60 Combo',6023A,Jan-05,AB67TW,Admet,Edinburgh North
956,XEH 144,Scania L94UA,YS2L6X20001848409,Custom Coaches 'CB60 Combo',6022A,Feb-05,AB67TW,Admet,Edinburgh North
957,XEI 352,Scania L94UA,YS2L6X20001848727,Custom Coaches 'CB60 Combo',6024A,Feb-05,AB67TW,Admet,Morphettville
958,XEI 368,Scania L94UA,YS2L6X20001848777,Custom Coaches 'CB60 Combo',6025A,Feb-05,AB67TW,Admet,Edinburgh North
959,XEV 125,Scania L94UA,YS2L6X20001848765,Custom Coaches 'CB60 Combo',6026A,May-05,AB67TW,Admet,Morphettville
960,XFG 356,Scania L94UA,YS2L6X20001849251,Custom Coaches 'CB60 Combo',6032A,May-05,AB67TW,Admet,Morphettville
961,XFG 467,Scania L94UA,YS2L6X20001849651,Custom Coaches 'CB60 Combo',6033A,Jun-05,AB67TW,Admet,Morphettville
962,XFG 465,Scania L94UA,YS2L6X20001849748,Custom Coaches 'CB60 Combo',6034A,Jun-05,AB67TW,Admet,Morphettville
963,XFI 913,Scania L94UA,YS2L6X20001849675,Custom Coaches 'CB60 Combo',6036A,Jun-05,AB67TW,Admet,Morphettville
1001,SB 85 AS,Scania L94UA,YS2L6X20001846065 ,Custom Coaches 'CB60 Combo',6001A,Jul-04,AB67TW,Admet,St. Agnes
1002,XBZ 951,Scania L94UA,YS2L6X20001846435,Custom Coaches 'CB60 Combo',6002A,Jul-04,AB67TW,Admet,St. Agnes
1003,XBZ 952,Scania L94UA,YS2L6X20001846442,Custom Coaches 'CB60 Combo',6003A,Jul-04,AB67TW,Admet,Port Adelaide
1004,XBZ 950,Scania L94UA,YS2L6X20001846874,Custom Coaches 'CB60 Combo',6009A,Aug-04,AB67TW,Admet,Port Adelaide
1005,XDD 078,Scania L94UA,YS2L6X20001848382,Custom Coaches 'CB60 Combo',6021A,Dec-04,AB67TW,Admet,Port Adelaide
1006,XDA 953,Scania L94UA,YS2L6X20001847544,Custom Coaches 'CB60 Combo',6015A,Oct-04,AB67TW,Admet,Port Adelaide
1007,XHF 701,Scania L94UA,YS2L6X20001849818,Custom Coaches 'CB60 Combo',6035A,Oct-05,AB67TW,Admet,Morphettville
1008,XHO 039,Scania L94UA,YS2L6X20001851339,Custom Coaches 'CB60 Combo',6044A,Nov-05,AB67TW,Admet,Port Adelaide
1009,XHT 160,Scania L94UA,YS2L6X20001851432,Custom Coaches 'CB60 Combo',6045A,Nov-05,AB67TW,Admet,Port Adelaide
1010,XGZ 669,Scania L94UA,YS2L6X20001851445,Custom Coaches 'CB60 Combo',6046A,Oct-05,AB67TW,Admet,Morphettville
1011,XHT 159,Scania L94UA,YS2L6X20001851508,Custom Coaches 'CB60 Combo',6047A,Dec-05,AB67TW,Admet,Morphettville
1012,XHL 952,Scania L94UA,YS2L6X20001851601,Custom Coaches 'CB60 Combo',6048A,Dec-05,AB67TW,Admet,Morphettville
1013,XHL 962,Scania L94UA,YS2L6X20001851644,Custom Coaches 'CB60 Combo',6049A,Dec-05,AB67TW,Admet,Morphettville
1014,XHL 963,Scania L94UA,YS2L6X20001851652,Custom Coaches 'CB60 Combo',6050A,Dec-05,AB67TW,Admet,Morphettville
1015,SB 78 BL,Scania K310UA,YS2K6X20001859167,Custom Coaches 'CB60 Evo II',6051A,Jul-08,AB58TW,Admet,Mile End
1020,XS 11BJ,Scania K320UB,YS2K4X20001911437,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1021,XS 29BJ,Scania K320UB,YS2K4X20001911433,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1022,XS 85BI,Scania K320UB,YS2K4X20001911456,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1023,XS 15BL,Scania K320UB,YS2K4X20001911451,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1024,XS 41BK,Scania K320UB,YS2K4X20001911441,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1025,XS 71BM,Scania K320UB,YS2K4X20001911433,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1026,XS 70BM,Scania K320UB,YS2K4X20001911752,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1027,XS 96BN,Scania K320UB,YS2K4X20001911802,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1028,XS 02BP,Scania K320UB,YS2K4X20001911744,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1029,XS 80BO,Scania K320UB,YS2K4X20001911793,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1030,XS 16BO,Scania K320UB,YS2K4X20001911767,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1031,XS 55BM,Scania K320UB,YS2K4X20001911812,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1032,XS 41BR,Scania K320UB,YS2K4X20001912213,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1033,XS 39BO,Scania K320UB,YS2K4X20001912248,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1034,XS 73BQ,Scania K320UB,YS2K4X20001912267,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1035,XS 88BQ,Scania K320UB,YS2K4X20001912234,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1036,XS 82BS,Scania K320UB,YS2K4X20001912225,Bustech 'VST',,2019,B47DW,Admet v2,Mile End
1037,XS 14BU,Scania K320UB,YS2K4X20001912208,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1038,XS 34BT,Scania K320UB,YS2K4X20001912229,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1039,XS 79BT,Scania K320UB,YS2K4X20001912698,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1040,XS 12BT,Scania K320UB,YS2K4X20001912723,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1041,XS 21BU,Scania K320UB,YS2K4X20001912755,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1042,XS 39BV,Scania K320UB,YS2K4X20001912762,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1043,XS 68BV,Scania K320UB,YS2K4X20001913060,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1044,XS 09BX,Scania K320UB,YS2K4X20001913055,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1045,XS 84BW,Scania K320UB,YS2K4X20001913108,Bustech 'VST',,2019,B47DW,Admet v2,Morphettville
1046,XS 88CK,Scania K320UB,YS2K4X20001911884,Bustech 'VST',20/511,Jan-20,B47DW,Admet New,Morphettville
1047,XS 22CL,Scania K320UB,YS2K4X20001914852,Bustech 'VST',20/512,Jan-20,B47DW,Admet New,Morphettville
1048,XS 16CL,Scania K320UB,YS2K4X20001914866,Bustech 'VST',20/513,Feb-20,B47DW,Admet New,Morphettville
1049,XS 45CN,Scania K320UB,YS2K4X20001914855,Bustech 'VST',20/514,Feb-20,B47DW,Admet New,Morphettville
1050,XS 70CN,Scania K320UB,YS2K4X20001915616,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1051,XS 00CN,Scania K320UB,YS2K4X20001915855,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1052,XS 10CN,Scania K320UB,YS2K4X20001915871,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1053,XS 30CS,Scania K320UB,YS2K4X20001915973,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1054,XS 31CP,Scania K320UB,YS2K4X20001916013,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1055,XS 31CS,Scania K320UB,YS2K4X20001915979,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1056,XS 92CR,Scania K320UB,YS2K4X20001915967,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1057,XS 84CR,Scania K320UB,YS2K4X20001916471,Bustech 'VST',,2020,B47DW,AOA,Morphettville
1058,XS 83CR,Scania K320UB,YS2K4X20001916461,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1059,XS 15CS,Scania K320UB,YS2K4X20001916455,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1060,XS 07CS,Scania K320UB,YS2K4X20001916470,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1061,XS 23CU,Scania K320UB,YS2K4X20001916458,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1062,XS 29CU,Scania K320UB,YS2K4X20001916570,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1063,XS 32CU,Scania K320UB,YS2K4X20001916568,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1064,XS 87CW,Scania K320UB,YS2K4X20001916602,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1065,XS 25CK,Scania K320UB,YS2K4X20001916683,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
